res_id,name,tel,rank
5275,Chinese Restaurant Daiei Hanten,+81 6-6922-3086,10775
5276,Shunji Kitashinchi Kikyo,+81 50-5798-1644,3276
5277,China Bistro One Sooooup Tamatsukuri,+81 6-6777-9905,4285
5278,Yukino,+81 6-6622-8866,2413
5279,Hana,+81 90-6052-6899,2842
5280,Kushiyaki Raju,+81 6-6709-1194,9902
5281,Osaka Yatai Izakaya Manmaru Tenjinbashi Gochome,+81 6-6351-5880,4454
5282,Madras Curry Sennichimae,+81 6-6644-9020,1811
5283,Choji,+81 6-6554-4263,1952
5284,Ganso Curry Udon Shop Nohara,+81 6-6444-3737,7979
5285,Hakkenden Keihannoe Ekimae,+81 6-6933-9201,10775
5286,Sapporo Ramen Miyoshi,+81 6-6794-1946,
5287,Totanya,+81 6-6653-9590,10549
5288,Sanuki Daimyo Aeon Mallosaka Dome City,+81 6-6583-0345,10481
5289,Hakkenden Kashima Ekimae,+81 6-6889-5131,10701
5290,Neut Ristoranti Incolore,+81 6-4796-3300,10714
5291,Rouge,+81 6-6771-6584,10775
5292,Juman,+81 6-6932-7928,6056
5293,Pommier,+81 6-6648-0529,
5294,Osakataishoken Nippombashi,+81 6-6641-6688,4850
5295,Misato,+81 6-6768-4035,7131
5296,Pane Porcini,+81 6-6451-8001,
5297,Chirirenge,+81 6-6539-1990,2859
5298,Showachoouchi Cafe Kitchen,+81 6-6629-7038,10504
5299,Japanese Restaurant Kou,+81 6-6697-2222,8745
5300,Ashibi,+81 6-6574-6635,
5301,Sushi Ohata,+81 6-6348-8877,1230
5302,"Marfa Cafe, Lucua Osaka",+81 6-6147-8407,2286
5303,Homebar&Kitchen Ha. Na,+81 6-6562-4555,3104
5304,Yakitoriya Torikizoku Higashi-Mikuni,+81 50-5787-6745,7143
5305,Gyojin Shin Osaka,+81 6-6885-8805,4406
5306,"Lovely, - CLOSED",+81 6-6934-9280,
5307,A&W,+81 6-6449-5811,6607
5308,Sola,+81 6-6315-5455,3342
5309,Ristorante Sho 21,+81 6-6147-6681,5419
5310,Bisou,+81 6-6342-5050,6641
5311,kankokushokudou Iru,+81 6-4256-6910,1648
5312,Tsukekamo Uson Kamokin Aiaibashi,+81 6-6211-7210,6656
5313,Tonkotsu Mazesoba Kozo Plus,+81 6-6346-6346,6262
5314,"BURGER PRODUCTS SEKIME-SHOP, - CLOSED",+81 6-6958-4929,
5315,Shabu House,+81 6-6345-0106,3713
5316,"Yasaiya Mei, Kintetsu Abeno Harukas",+81 6-6625-2182,4643
5317,"A-1 Bakery, JR Osaka Station",+81 6-6343-0211,
5318,Don Pocha,+81 6-6552-1516,10241
5319,Uoichi Shoten Tennoji,+81 50-3466-2790,12781
5320,Irifunezushi honten,+81 6-6971-1963,1621
5321,Kmc Rokutani,+81 6-6471-8884,
5322,Ahh Sakana Dining Yokowa,+81 6-6440-4515,10631
5323,CoCo Ichibanya Nishi-Ku Tosabori,+81 6-6479-1118,4210
5324,Isshinchabo,+81 80-6118-1138,4172
5325,Yosuko Ramen Hankyu Higashi-Dori,+81 6-6361-5978,5092
5326,Udon Magokoro,+81 6-6447-1818,8923
5327,"Hoteiia Lodge Camp Kitchen, - CLOSED",+81 6-6357-1001,
5328,Safari DD House,+81 50-7300-9855,9440
5329,Variety meat ( Horumonyaki) Udon Ten,+81 6-7492-3903,5183
5330,Osora Cafe,+81 6-6301-8718,10775
5331,Jumbo Sohonten Imazato Ekimae,+81 6-6757-7772,10775
5332,Super Dry Ocat Mall,+81 6-6635-3234,3634
5333,Minamimori Konomu,+81 6-6360-4554,8549
5334,Nihonshu Sakaba Matsuri Nanba,+81 6-6567-8150,
5335,Mendokoro Naniwaya Sonezaki Honten,+81 6-6364-5866,1872
5336,Maun,+81 6-6976-9552,10775
5337,Korean stalls Mr. Chiju Temma,+81 6-6948-8641,3278
5338,Royal Host,+81 6-6674-3344,9307
5339,Marine Polis Sennichimae,+81 6-6882-3550,5618
5340,Kushi Katsu Kitashinchi Shinhakkei,+81 6-6342-9494,4384
5341,Restaurant Alaska Main Store,+81 50-5788-3373,10775
5342,Yushokuya Asbird Higobashi,+81 6-6443-3322,3573
5343,Sojibo Keihan Mall Kyobashi,+81 6-6352-0311,1798
5344,Pomunoki Universal Citywalk,+81 6-4804-7105,1046
5345,World's Wine Museum,+81 6-6371-6978,1679
5346,Hyakumangoku,+81 6-6971-0125,10578
5347,Grilled Wagyu Japanese Beef Unou Nishitanabe,+81 6-6609-1129,12496
5348,Fukuebisu Nishi-nakajima  .,+81 6-4805-7839,3816
5349,Kichiri Chayamachi Hankyu Ekimae,+81 6-6371-2348,4547
5350,Kikuya,+81 6-6644-3523,3829
5351,Nakau Nishinakajima,+81 3-6833-8824,1233
5352,Kappo Hyotan,+81 6-6356-1110,10775
5353,Toramasa Sushi,+81 50-5788-6601,10775
5354,Sushi Awabenkei,+81 6-6751-0356,5147
5355,Cafe de Moon,+81 6-7896-0006,
5356,Bungotaro,+81 6-6344-3150,5414
5357,Yakitatei Aeon Mall Osaka Dome City,+81 6-6582-2266,
5358,"Yokozuna, Higashidori",+81 6-6131-3324,3190
5359,Sakanayaku,+81 6-6467-8389,10775
5360,Shinjuku Tsunahachi Abeno Harukas Dining,+81 6-6625-2247,1574
5361,Ume No Hana Kyobashi,+81 6-6351-4511,564
5362,Gyoza No Osho Izuo,+81 6-6553-4192,7403
5363,Wakamizu,+81 6-6315-9221,5914
5364,Ramen Kikuhan,+81 6-6374-0136,1957
5365,Kabe No Ana Hep Navio,+81 6-6311-6480,1732
5366,Sakaso,+81 6-6371-0897,8903
5367,Bar Del Sole Osaka Station-City,+81 6-6485-7897,1495
5368,Pierrot de Pierrot,+81 6-6314-1932,12296
5369,"Mos Burger, Utsubohommachi",+81 6-6449-5556,4282
5370,"Kanichahan no Mise, Eki Marche Osaka",+81 6-6341-3103,175
5371,Kai,+81 6-6341-8866,10289
5372,Shunyasai Shogoin,+81 6-6343-7765,748
5373,Men's Room Kamitoria Minamimorimachi,+81 6-6315-5677,1179
5374,Zen,+81 6-6344-0206,8563
5375,Kuroge Wagyu Teppanyaki (Griddle cuisine) Amanoya Fukushima,+81 6-6455-0086,10628
5376,Yakitori Daikichi Kujo,+81 6-6582-8999,5854
5377,Club Harie Umeda Hankyu,+81 6-6313-0207,
5378,Katsuri Umeda Maru Bldg,+81 6-6346-0681,3048
5379,"Sushiro, Mitsuya",+81 6-6305-4851,4006
5380,Uraetei Taisho,+81 6-6555-0065,10775
5381,Mattu Rio,+81 6-6346-3850,3483
5382,Daio,+81 6-6351-2114,10775
5383,Shiragami,,10775
5384,Nakamotsuya Main Shop ,+81 6-6373-0330,6867
5385,"Jambuka, Abeno Q's Mall",+81 6-6636-0555,4149
5386,Ueshima Coffee Shop Yotsubashi,+81 6-6534-9666,
5387,Yakiniku (Grilled meat) Sanrei,+81 6-6649-3391,6554
5388,Uo China Yo,+81 6-6455-5888,2471
5389,Isoyaki Hamakichi,+81 50-5786-7253,12779
5390,Sushiro Akagawa,+81 6-6926-2230,6810
5391,Chuoken Tenjimbashi 4Chome,+81 6-6360-4668,12387
5392,Irakuya Shirokiya Taisho Ekimae,+81 6-6551-9388,9287
5393,Kushiage Shunkashuto,+81 6-6347-1112,1360
5394,Furusato,+81 6-6571-1160,1516
5395,Kissa Beehive,+81 6-6461-7209,10775
5396,Kaikoya Abeno,+81 6-6623-6999,10393
5397,Momparu,+81 6-6314-1025,10542
5398,Cafe Kenya,+81 6-6658-5762,
5399,Marufuku Coffee Shop Nakanoshima Dai Building,+81 6-6225-2202,1209
5400,Honda,+81 6-6961-9412,
5401,CAFE Lab.,+81 6-6372-6441,1165
5402,Aji-Dokoro Yodoya,+81 50-5798-6484,10141
5403,Okonomiyaki Guu,+81 6-6772-4685,9523
5404,Taishu Sakaba Nagahama,+81 6-6366-8338,5887
5405,Cafe Maronie,+81 6-6653-6755,
5406,Curry Club Ru Umeda,+81 6-6341-6112,6203
5407,Shunsaishokken Hinano Osaka OCAT,+81 6-6556-6345,6352
5408,Spirits Umeda Main Store,+81 6-6376-8815,10775
5409,Moriokazushi,+81 6-6698-5158,10775
5410,Grill Kei,+81 6-6392-5723,9115
5411,Shinsuke Bar,+81 6-4702-0300,6511
5412,"Kaneido Kujo, - CLOSED",+81 6-6582-3580,
5413,Yasuke Osaka Abeno,+81 6-6624-1111,8057
5414,Mister Donut,+81 6-6646-3030,6925
5415,Kajinicho Umeda,+81 6-6335-9098,
5416,KUA'AINA LUCUA osaka,+81 6-6151-2696,3106
5417,Kuzukonserubo Nanko Atc,+81 6-6657-5116,4842
5418,Coffee Kan Morinomiya,+81 6-6974-1717,
5419,Tokuchan,+81 6-6399-1020,8050
5420,Togenkyotaihei No Yu Namba,+81 6-6633-0261,810
5421,Taku-Ya,+81 6-6361-1110,2681
5422,Asian Table,+81 50-5788-8524,5357
5423,Hananishikido Edobori,+81 6-6443-6583,10016
5424,Masumotoosaka Main Store,+81 6-6974-3636,10775
5425,Tombotei,+81 6-6934-2670,8076
5426,Gyusho,+81 6-6951-2985,10505
5427,Tamana,+81 6-6553-4078,2772
5428,Chobe Sushi,+81 6-6761-0300,8333
5429,"Netsuai Hanten Bentencho Orc, - CLOSED",+81 50-5522-6776,
5430,Sukiya Taisho Izumio,+81 120-498-007,
5431,Shochikutei Shinkan,+81 6-6976-8929,5764
5432,Fukutomikan,+81 6-4399-1911,
5433,Narisaka,+81 6-6358-4111,
5434,"Muten Kurazushi, Namba Motomachi",+81 6-4397-6102,107
5435,Yasuhachi,+81 6-6555-9531,10775
5436,Akachiritei Higashidori,+81 6-6130-3291,7355
5437,Kamakura Pasta Tsurumi,+81 6-6914-3091,10710
5438,Coffee No Memon Java,+81 6-6691-6449,
5439,Chiso,+81 6-6455-3999,7220
5440,Akiyoshi Tennoji,+81 6-6771-6577,991
5441,Nikusho Monjirotaisho,+81 6-6556-5212,6548
5442,Gloria Jean’s Dojima Crosswalk,+81 6-6343-8650,4647
5443,Curry Boss,,7734
5444,Yukinomichi,+81 6-6452-5255,10775
5445,Shuhari,+81 6-6576-5741,12789
5446,Mino Hachi,+81 6-6584-3918,10775
5447,Yakiniku & Yakuzen-Nabe Chan Namba,+81 6-6568-2929,3787
5448,Rythme Pasta and Inventive Cuisine,+81 6-6682-1166,8764
5449,Coco Ichibanya Kintetsu Harinakano Eki-Mae,+81 6-6760-7250,9548
5450,Loca Coffee,+81 80-4564-7241,
5451,Rairaitei Juso,+81 6-6306-0678,2273
5452,Tori Ittetsu,+81 6-6889-5130,5271
5453,Hosokawa Saketen,+81 6-6768-2590,6159
5454,Kutaro Gamo,+81 6-6930-2430,
5455,Innards Yamato Teradacho,+81 6-6773-1006,10596
5456,Kagonoya Nagayoshi Nagahara,+81 6-6790-2111,4297
5457,Yamato-Ya,+81 6-6703-1433,9902
5458,Okashi Tsukasa Kinugasa Hanshinten,+81 6-6345-1201,
5459,Osaka Municipal Wholesale Market Honjo,+81 6-6469-7850,1196
5460,Ginmiya Nagayamatei Nishinakajima,+81 6-6390-4129,6937
5461,Ri,+81 6-6675-0029,6568
5462,Kaisen Izakaya Ueroku Sanchoku-Ichiba,+81 6-6775-1327,5129
5463,Coffee Shop Boa,+81 6-6441-1348,
5464,Sumibi Yakiniku Da-Wa,+81 6-6343-7272,3423
5465,Hiyoriyama,+81 6-6940-6013,7985
5466,Seppu Isan,+81 6-6195-5184,10775
5467,Sakura Kita Shukugawa Umeda Higashi Dori,+81 6-6367-1237,2566
5468,Natsu Hanabi,+81 6-6458-8183,8984
5469,Daigomi,+81 6-6773-3802,4334
5470,Contemporary French Pierre,+81 6-6374-5700,48
5471,Takoya Hiroki,+81 6-6479-3205,12433
5472,Saint Etoile JR Temma Station,+81 6-6357-6341,
5473,Shun'ya Washin,+81 6-4799-0840,8259
5474,"Ramen Yokozuna, Hankyu 3-Bangai",+81 6-4256-7766,476
5475,Miyazawa Noodles,+81 6-6454-0778,10535
5476,Piccolo JR Shin Osaka Station,+81 6-6390-2208,1680
5477,Marugame Seimen Abeno Market Park Q's Mall,+81 6-6631-0900,2219
5478,Tenmusu Suehiro Main Shop ,+81 6-6454-1808,4418
5479,Carnation Shin Umeda,+81 6-6312-5929,12494
5480,Hai Hai Tenzankaku,+81 6-6772-8100,2343
5481,"Restaurant Okinawa, Umeda",+81 6-6344-4567,8583
5482,,,
5483,Mikiya Coffee Albi,+81 6-6345-2000,
5484,Tontokoton,+81 6-6675-3639,8400
5485,Menya Koku,+81 6-6455-8828,
5486,Tsurumaru Yotsubashi,+81 6-6543-3415,1508
5487,Nikudokoro Niku no Kisshan Nishi Nakashima Yonchome,+81 6-6301-8129,7921
5488,Copenharvest Mall Kyobashi,+81 6-4801-8607,3799
5489,Umaimen Ni Wa Fuku Kitaru,+81 6-6309-0141,9593
5490,Shinsekai Kushi Katsu Karasaki Annex,+81 6-6636-9499,7950
5491,Takatori Ohatsutenjin,+81 6-6312-4649,3923
5492,Dokkoisho,+81 6-6697-5150,6053
5493,Omuchan  Cafeteria,+81 6-6484-9119,
5494,Motsunabeto Biowain Bon,+81 6-6628-2267,9397
5495,Sunever Coffee House Nodahanshineki Bldg,+81 6-6457-0820,
5496,Osaka Abeno Akanoren Kyobashi,+81 6-6358-7658,9646
5497,Takoyakitonchan,+81 6-6643-1034,10026
5498,Gyuzen,+81 6-6346-2939,3772
5499,Sankyuu Suisan Fish Market Sushi Bar Nigiri Harinakano,+81 6-6609-1139,6764
5500,Okonomiyaki Hatsuko,+81 6-6768-8250,9696
5501,Chigusa,+81 6-6472-3647,10775
5502,Tajimayaan,+81 6-6957-1129,2738
5503,"Itsuka, - CLOSED",+81 6-6258-1200,
5504,Bar Adee,+81 6-6374-5700,420
5505,Karamitsuya,+81 6-6881-7756,7973
5506,Cafe Knights,+81 6-6694-4835,9772
5507,Mister Donut Kitatatsumi,+81 6-6752-5650,
5508,Hamadahlia,+81 6-6927-7661,9507
5509,Selene,+81 6-6461-4078,
5510,Aruniaram,+81 6-6627-7370,
5511,Night and Day,+81 6-6377-3618,446
5512,The Rooftop Bbq,+81 90-4656-0851,12269
5513,Menya Tenshiro,+81 6-6352-1046,3319
5514,Louie's NY Pizza Parlor,+81 6-6465-3000,536
5515,Studio Stars Restaurant,+81 6-6465-3000,1852
5516,Murasaki,+81 6-6441-3871,2146
5517,Osakaya,+81 6-6361-4881,1282
5518,Convivialite,+81 6-6532-4880,636
5519,Cafe Allegro Gatto,+81 6-6977-0552,7283
5520,Pirate Caught Beach Grill Direct Delivery From the Boat Toyomaru Fisheries Suminoe Park,+81 50-5797-7578,6511
5521,Yakiniku Restaurant Seoul,+81 6-6574-0550,4652
5522,Kushikatsu Hanamura Hihashi-mikuni,+81 6-6210-2943,2345
5523,Kofukuya Main Store,+81 6-6676-2911,12698
5524,Mingei Shiba Shinobuan,+81 6-6373-3568,1279
5525,Tamon,+81 6-6628-7785,4198
5526,Nama Anpan Sakurado,+81 90-2359-0390,10662
5527,Curry House Spicy Apollo,+81 6-6647-1101,5429
5528,Kyushunecchuya Juso Live,+81 6-6885-3360,12763
5529,Charcoal cuisine Bar Volta Due,+81 6-6442-7033,10775
5530,Yatai Zushi Gamo-Cho,+81 6-6935-8886,7636
5531,Tako Tent Bar Chakoya,+81 6-6345-4600,4294
5532,Monumento,+81 6-6623-0102,7193
5533,Bar Etrattoria Akka,+81 6-6444-7025,7741
5534,Japanese Restaurant Rakushin,+81 6-6451-2323,1223
5535,Matsui,+81 6-6757-5027,10775
5536,Ganso Bucchigiri Sushi Uoshin Umeda,+81 6-6313-0510,970
5537,,,
5538,Kyk Abeno Kintetsu,+81 6-6625-2357,657
5539,Okonomiyaki Hotaka,+81 6-6475-3445,10363
5540,Sweets Paradisetennoji Mio,+81 6-6775-4180,5090
5541,Torikizoku Abiko,+81 6-6608-8585,4586
5542,Oshokujidokoro Rikyu,+81 6-6702-6118,7820
5543,Go Go Ichi Horai Medio Shinosaka,+81 6-6885-9551,1635
5544,Shodai Bataya,+81 6-6940-4033,6544
5545,,,
5546,Pizzeria Cuorerudino,+81 6-4390-1383,605
5547,Naniwa Okina,+81 6-6361-5457,123
5548,It's,+81 6-6551-6336,
5549,Osaka Red Cross Hospital Restaurant,+81 6-6774-5111,12713
5550,Cake Cafe Post,+81 6-6533-7868,
5551,Cafe Mutum,+81 6-6768-0075,7934
5552,Yagura Sushi,+81 6-6553-0369,9890
5553,Okami,+81 6-6472-8415,10363
5554,Bashoan Tenpozanten,+81 6-6576-5814,5898
5555,Arumondoyokashiten,+81 6-6629-2492,5345
5556,Rapoppo Keihan Kyobashi-Eki,+81 6-6356-4710,
5557,Gansoyakitoriyaetei,+81 6-6361-9686,5635
5558,Nagomi Shirokiya Abiko Eki-Mae,+81 6-6696-2488,10775
5559,Hagakure,+81 6-6474-5836,6164
5560,Harudanji,+81 6-6475-6175,3335
5561,Irodoriyaki Onwa,+81 6-6881-7506,10392
5562,Shorakutei,+81 6-6393-2866,8763
5563,Terada-Cho Kamado,+81 6-6719-7072,9008
5564,Kobayashi,+81 6-6627-5780,8282
5565,QUINTOCANTO ristorante,+81 6-6479-1811,57
5566,Sokosoko,+81 6-6772-3741,9165
5567,Kogaraya Temmabashi,+81 6-4801-7271,8821
5568,Osakaosho Kema,+81 6-6923-4332,9318
5569,Tachigui Udon Uichi,+81 6-6643-5169,9628
5570,Garden Kitchen&Cafe,+81 6-6342-1100,5042
5571,Tachinomi Koharu Honten,+81 6-6631-2340,10775
5572,Chibo Notantanmen Awaza,+81 6-6443-8118,1902
5573,Toto Sushi,+81 6-6390-8111,8602
5574,Najimi Kimpa,+81 6-6645-0117,10775
5575,Shoki,+81 6-6582-1098,10775
5576,Oyama Links Umeda,+81 6-6147-6360,
5577,Chukasoba Hanakyo Tenroku,+81 6-6357-5511,8012
5578,Ishidaichiryu Osakatenma,,10775
5579,Haya Abeno Aporo,+81 50-3469-4227,2436
5580,Binchoogiya Sekime-Takadono,+81 6-6958-0122,8685
5581,Spaghetti and Pizza Jolly Pasta,+81 6-6714-7411,12377
5582,Tacos El Nopal,+81 6-6305-6331,12400
5583,Rasahala,+81 6-6392-0213,5330
5584,sangmi Abeno,+81 6-6622-2135,385
5585,Buffet Dining Crystal,+81 6-6303-1033,2540
5586,Miwatei,+81 6-6454-6522,367
5587,Feifontonmiyazawa,+81 6-6454-0777,5390
5588,Tokuichi,+81 6-6953-6144,4397
5589,Shimaya,+81 6-6621-7167,1171
5590,Kareramennomise Misutapapi,+81 6-6311-0086,2060
5591,Tebasakiya Ebisu,+81 6-6971-2319,6046
5592,Shinsekai Su,+81 6-6631-3502,2960
5593,LE CoMPTOIR du gout,+81 6-6535-4588,3195
5594,Tenjinki,+81 6-6324-0104,1187
5595,Umeda No Hagakure Umeda,+81 6-6364-0355,7540
5596,Yukari Sonezaki,+81 6-6311-0214,45
5597,Kushiage Osaka Ryori cuisine d'Osaka Ryo,+81 6-6364-1194,2942
5598,Tsuchihashi Foods,+81 6-6933-9688,6479
5599,Tonchinkan,+81 6-6930-7808,7632
5600,Daruma,+81 6-6562-3995,7847
5601,Brother,+81 6-6536-8989,7995
5602,Tahei,+81 6-6632-6375,1511
5603,Shabutei Nishiumeda Branch,+81 6-6346-5138,30
5604,Karakaraya Nagai-branch,+81 6-6608-4829,3644
5605,"Cookhouse, Hankyu 3-bamgai",+81 6-6372-8821,1609
5606,Casablanca,+81 6-6399-3312,5035
5607,Mamesuke Marubiru,+81 6-6345-1208,3256
5608,"Cookhouse, Whity Umeda",+81 6-6312-0259,1793
5609,Meiyoken,+81 6-6981-2283,10775
5610,Ryusendo,+81 6-6344-3234,10480
5611,Shun No Sakana to Kisetsu No Oryori Kusu No Ki Umeda Dojima,+81 50-5799-5912,5593
5612,Akatsuki,+81 6-6316-2711,
5613,Mos Burger Friend Town Fukaebashi,+81 6-6167-8740,4699
5614,Naniwa Soba Abeno Harukas Dining,+81 6-6654-6248,2184
5615,Ippotei,+81 6-6641-8381,65
5616,Kamadashi Kobo Mugi no Uta,+81 6-6448-8151,10775
5617,Meat Bar Ricco,+81 6-6131-9917,9711
5618,Sakamoto,+81 6-6709-7079,10143
5619,Amano,+81 6-6454-7008,1192
5620,Nariya,+81 6-6361-6566,6637
5621,Gateaufesta-Harada  Hanshinumedaten,+81 6-6345-1201,229
5622,Tobita Shinmachi,+81 6-6533-5250,4269
5623,Cool,+81 6-6953-9604,
5624,Koirori Temma,+81 6-6354-5160,5687
5625,The Doghouse Inn,+81 6-6972-3314,8370
5626,Cafe Dining Seven,+81 6-6631-2102,
5627,Pizzeria Due Sette,+81 6-6136-3383,402
5628,Gankotenpozan,+81 6-6576-5708,1993
5629,Bar Pappa,+81 6-6536-4186,5505
5630,Handmade Food and Sake en Umeda,+81 6-6361-9896,12483
5631,Pizzeria Da Pepino,+81 6-6929-0170,10352
5632,Ichimizen,+81 6-6643-2006,327
5633,"Yakiniku Issho, Kitashinchi Rikyu",+81 6-6341-2941,1040
5634,Horimasara Minamimorimachi,+81 6-7860-3787,4188
5635,Kio Kyushu Ramen Shop Hankyu Higashi-Dori,+81 6-6131-1333,2823
5636,Yamatoya Main Store,+81 6-6644-4918,5108
5637,Nihonichi,+81 6-6685-0002,8764
5638,Bochi Bochi,+81 6-6356-5777,2970
5639,Shumpe Nambanaka,+81 6-6649-2600,7374
5640,Momiji Asahi-Kutakadono,+81 6-6921-8500,3870
5641,Yoshinoya Teradacho Station,+81 6-6770-2776,
5642,Minutes Deli,+81 6-4396-9643,6547
5643,Soup Stock Tokyo Hankyu Sanbangai,+81 6-6147-9089,1069
5644,Chinese Restaurant Taiga,+81 6-6682-3900,10552
5645,Mos Burger,+81 6-6930-5166,8966
5646,Tachinomi Kimuraya,+81 6-6881-5725,
5647,Yamanaka,+81 6-6636-3659,3293
5648,Hanamaruken Kema,+81 6-6923-7756,10775
5649,Yakitori Shokudo Yumeru,+81 6-6653-1414,7673
5650,Taverna Itariya,+81 6-6455-6655,
5651,Lagoon,+81 6-6777-1784,
5652,Sobadokoro Soan,+81 6-6568-4636,4767
5653,Honto Sushi Kaiba Honten,+81 6-6532-2918,293
5654,Chiruru,+81 6-6459-7760,5917
5655,Ramentobeiterada-Cho,+81 6-6770-1711,5421
5656,Goenya Tennoji,+81 6-6626-0084,10775
5657,Hokka Hokka Tei Koen Minami Yata,+81 6-6115-6848,8311
5658,Chinese Restaurant Daio,+81 6-6352-5929,10223
5659,Eika-Tei Higashi Yodogawa,+81 6-6326-8129,10156
5660,Kiiya,+81 6-6191-1313,7318
5661,Tanmiya,+81 6-6452-0315,829
5662,Kirishima-No-Toncho,+81 6-6647-2218,8707
5663,"Tokuda Sake, Nishiumeda",+81 6-6343-0666,3125
5664,,,
5665,"Aizuya, Honten",+81 6-6651-2311,1291
5666,,,
5667,Shirokujichutsurumi,+81 6-6915-6420,12395
5668,Dan Dan,+81 6-6463-4597,6675
5669,Temjim Prop,+81 6-6353-9911,
5670,Osaka Osho Abiko,+81 6-6699-8877,7405
5671,Jigen,+81 6-6326-7011,3761
5672,Tashimaya,+81 6-6754-4165,4848
5673,Bikkuri Donkey Suminoe,+81 6-6682-9451,12353
5674,Taiwan Shoronpo,+81 6-4981-4919,2809
5675,Chube,+81 6-6912-6538,6654
5676,Min Min Koyasen Abikomae,+81 6-6691-9811,10775
5677,Easel,+81 6-6362-5049,
5678,Hamaichi,+81 6-6461-0627,
5679,Wadatsumi,+81 6-6931-0010,10775
5680,Michizono,+81 6-6779-0881,
5681,1 Pound Steak & Hamburg TAKERU Nishi-nakajima,+81 6-6886-2929,680
5682,Taret Messa,+81 6-6774-0804,
5683,Gusuku,+81 72-320-2859,10008
5684,Sorairo Kitchen Tennoji in Tenshiba,+81 6-6718-4132,5755
5685,Kineya,+81 6-6353-9581,1210
5686,Tea Room Hohoemi,+81 6-6622-0122,8474
5687,Mokari Cafe,+81 6-6136-7350,10775
5688,Hosho,+81 6-6962-9530,6148
5689,Asahi Hanten,+81 6-6301-0709,5520
5690,Hakkenden Kami Ekimae,+81 6-4303-1234,10775
5691,Kushi Yoshi,+81 6-6621-8230,10775
5692,Kikari,+81 6-6623-7410,10431
5693,Hakkenden Showacho,+81 6-6627-1727,10775
5694,Binchotori Chubo Yaen,+81 6-6305-2076,8019
5695,Konnichi-Teitatsumi,+81 6-6752-7510,4290
5696,Kikyo Honen Mansaku,+81 6-6371-2128,9508
5697,Hanatsuru,+81 6-6915-1341,10775
5698,Fukusanro,+81 6-6607-7768,9972
5699,cafe Pearls,+81 6-6624-4549,
5700,Chingyu,+81 6-6305-6060,4175
5701,Coco's Imagawa,+81 6-6769-2191,7500
5702,Ekubo,+81 6-6341-3444,6536
5703,Min Mintsuruhashi Branch Store,+81 6-6971-6976,9594
5704,Getto Disco,+81 6-6136-5050,
5705,Yamafuji,+81 6-6152-8057,3682
5706,Yakitori Ichiban Daikokucho,+81 6-6643-4194,8177
5707,Ikko,+81 6-6395-5505,12472
5708,Kuimonoya Wan Tennoji,+81 6-6645-7888,4048
5709,Mister Donut,+81 6-4804-6788,
5710,Tako No Tsubo Juso,+81 6-6305-4420,6112
5711,Mikuni Coffee,+81 6-6350-1027,
5712,Temmatorazo,+81 6-6352-1091,8262
5713,Torikizoku Taisho Ekimae,+81 6-4394-3088,10775
5714,Yakidokoro Oban Yuttari,+81 50-5788-7177,8977
5715,"Sumibikushiyaki Raizu, Temma",+81 6-6358-5105,5371
5716,Sampomen Namba Nihombashi,+81 6-6556-9507,3727
5717,Century,+81 6-6445-8026,10775
5718,Oraga Soba Temman Ekimae Ky Bldg,+81 6-6358-3361,9736
5719,Grato,+81 6-6681-7419,
5720,Silver Spoon,+81 6-6583-9832,4002
5721,Ai Nono Piano Yotsubashi,+81 6-4393-8066,7997
5722,Indian Restaurant Rani,+81 6-6928-3710,2979
5723,Jidoritei Minami Morimachi,+81 6-6882-5277,6859
5724,Kunumu Cafe,+81 6-6484-6590,
5725,Pia Six,+81 6-6615-5682,6760
5726,Mihara,+81 6-6364-4970,8084
5727,Kaisen Monogatari,+81 6-6977-3005,12761
5728,Chikaramochi Mennoka,+81 6-6394-3718,1289
5729,Fukumaru Ramen,+81 6-6462-8676,10775
5730,Kineya Sumiyoshi Taisha Shop Nankai,+81 6-6678-8601,6107
5731,Every Coffee Osaka Higobashi,+81 6-6441-4309,12644
5732,Yamabiko,+81 6-6465-1992,9515
5733,Nippon Bar Osaka Ekimae No.4 Bldg. Sakura no Ma,+81 6-6147-9228,12641
5734,Raamen Ichimonya Hanazono,+81 6-6647-3368,10775
5735,Chasho Shimizu Ippoen Namba,+81 6-6599-8288,
5736,Fukushima Grilled Vegetables Nanone,+81 6-6455-2544,2352
5737,V Palette Shin Osaka,+81 6-6304-8830,10775
5738,Dotonbori Kukuru Hanshin Department Store Umeda,+81 6-6348-9258,2886
5739,Wakon,+81 6-4797-2575,7802
5740,Omi Suehiro Shin Osaka Chaya,+81 6-6390-2105,6911
5741,Dosanjin Osaka,+81 6-6345-3360,1761
5742,Marche No Bar,+81 6-6342-0039,10775
5743,Sushimaruya Nishinakajima,+81 6-6101-1115,10775
5744,Gion,+81 6-6364-1048,4259
5745,Shumaitarooap,+81 6-6358-8611,5816
5746,Osaka Tenjinbashi Takoyaki Shokudo Kakkazan,+81 6-6356-7717,
5747,Cafeterrace Fruful! (Nodasakajin),+81 6-6457-0816,10775
5748,Inadaya,+81 6-6881-1700,9605
5749,"Mekiki No Ginji, Shinosaka North Entrance Ekimae",+81 6-6399-2588,10030
5750,Korean Kitchen Sarubia,+81 6-6777-5228,8610
5751,Marusaku,+81 50-5799-2511,7311
5752,Yumesakikomachi Nishiumeda,+81 6-6343-8777,10775
5753,Centaurus,+81 6-4302-5920,
